,0
57964|HMGA2,0.00014727214951699137
41545|CLOCK,0.00014795165491429858
52041|EZH1,0.00014797995921493026
42590|STAT3,0.00014798608933268268
54400|AR,0.00014799775897641354
5806|E2F3,0.00014802015459931757
33044|SRSF1,0.00014809400934244347
2763|STAT5B,0.00014826341663535443
35690|KMT2C,0.0001483746003235609
5063|BRD4,0.00014863502846653963
35261|MECP2,0.00014924345141640336
57907|NR3C1,0.00014967967223627668
33620|RPA,0.0001496869122142439
41637|POLR3GL,0.00015030329811492954
40210|RPA,0.00015096387903045292
41584|FOXA1,0.00015102416587501832
59293|ATF4,0.0001510903030459059
47459|TWIST1,0.00015131334614130898
49677|HDAC3,0.0001516924064903202
41363|PHF20,0.00015175697550285792
55452|SMARCA4,0.0001517892688540928
35314|TNNI2,0.0001521519668234493
47110|POLR3A,0.00015281785020219358
59562|T,0.00015282230579304529
36328|CTCF,0.0001547476726262568
36756|NR3C1,0.000155527421653871
39613|EGR1,0.00015612287621047193
52974|MECP2,0.000157317743704574
41364|WDR5,0.00015855505969082526
43114|PRDM5,0.0001592179362649734
51289|EZH2,0.00015960635107133855
50721|TAL1,0.00016040493133139214
55268|E2F3,0.00016052933118131007
54446|EBF1,0.00016149373877022224
33119|ATF4,0.00016246495699208862
52953|MECP2,0.00016275673994134603
47397|RUNX3,0.0001639223361696676
41578|AR,0.0001652868128536645
2251|CDX2,0.00016654173381058516
52438|SIRT1,0.00016843320877319955
50945|SMARCA4,0.00017034087408993745
37858|PER1,0.00017195252230643143
42025|CEBPA,0.00017253393009840655
57911|NR3C1,0.00017269943702373196
35211|NCOA3,0.0001729567451717908
53433|HNRNPL,0.00017352683383787417
51926|STAT1,0.00017360651059095009
53534|ATRX,0.00017367649710449526
39628|RELB,0.00017374724490926691
44063|SMARCA4,0.0001743681490417986
47109|POLR3A,0.00017472782009578838
5505|STAT5A,0.00017481363818834202
54371|NR3C1,0.0001753295562158845
36963|MBD3,0.00017625006535003772
43874|Ubiquitin,0.00017648002309219763
32844|REST,0.00017833723339945865
37616|CEBPB,0.0001790737460339624
52983|ARID1A,0.0001797685388182649
51092|GATA6,0.00017985011107418363
37888|ETS2,0.0001802812304886299
36762|ESR1,0.00018033259639995973
34610|ARNTL,0.0001809981921793304
43707|OTX2,0.0001820704102715291
101|CEBPA,0.0001830298296965024
55450|MBD3,0.00018359018501330627
56095|TGIF1,0.00018394159274667777
332|SIN3B,0.00018452733834570668
39601|EGR1,0.00018595945329596673
48261|RUNX1,0.00018720239456841397
57016|STAT5,0.00018751797595068645
39605|REL,0.0001878780405091025
5953|RXRA,0.0001890690274863265
52970|MECP2,0.00018956162984964188
54220|EBF1,0.00019042606657006643
55487|ISL1,0.00019103607973462998
